Question,Predicted_Label
안녕?,2
날씨,2
오늘의 날씨는?,2
대체 음란찜이 뭐야?,2
오늘 냉장고에 뭐가 있을가,2
안녕?,2
안녕,2
안녕,2
너 뭐 할수있어?,2
오늘은 돼지고기 많이 썰어 넣은 얼큰한 김치찌개가 먹고 싶어,2
돼지고기 수육 ,1,모든 재료가 포함된 요리: 돼지고기 수육 겨자냉채  부드러운 일식계란찜
표고버섯이 들어간 음식,1,모든 재료가 포함된 요리: 어향 표고 떡갈비  표고버섯전  두부버섯볶음
어항 물고기,0,어선을 만들기 위해 필요한 재료입니다: ['흰살생선 300g'  '쇠고기 100g'  '당근 1/2개'  '오이 1/2개'  '표고버섯 3장'  '녹말 약간'  '다진파 1작은술'  '다진마늘 1작은술'  '진간장 1큰술'  '후춧가루 약간'] 조리 과정은 다음과 같습니다: ['Step 1: 생선은 넓고 얇게 포를 뜬다 '  'Step 2: 쇠고기와 표고버섯은 곱게 채썰어 다진 파  마늘  진간장  후춧가루  참기름으로 양념하여 국물없이 볶는다 '  'Step 3: 당근은 채썰어 끓는물에 데친다 '  'Step 4: 오이도 채썰어 소금에 절였다가 꼭 짜서 파랗게 볶는다 '  'Step 5: 포 뜬 생선에 녹말가루를 고루 입힌 다음 고기와 버섯  당근  오이를 색맞추어 얹고 돌돌 말아서 다시 녹말가루를 전체에 고루 묻힌다 '  'Step 6: 찜통에 쪄서 초간장과 함께 낸다 ']
어묵 계란 떡,0,어묵 계란 떡국을 만들기 위해 필요한 재료입니다: ['떡국용 떡: 300g'  '어묵: 2장'  '달걀: 1개'  '멸치 다시마 육수: 5컵'  '간장: 1큰술'  '다진 마늘: 1/2큰술'  '맛술: 1큰술'  '설탕: 1/2큰술'  '참기름: 1큰술'  '후춧가루: 약간'] 조리 과정은 다음과 같습니다: ['Step 1: 떡은 20분 정도 물에 불려 준비해 주세요  (tip  떡국용 떡은 떡집에서 구입하면 훨씬 쫄깃하고 맛있답니다)'  'Step 2: 다시마 육수에 국물 양념 재료를 넣고  떡이 떡에 묻혀질 때까지 끓여주세요 '  'Step 3: 완성된 떡국을 그릇에 담고 후춧가루와  달걀을 뿌려 완성해 주세요 ']
육수가 들어간 음식,0,육수를 만들기 위해 필요한 재료입니다: ['쇠고기(사태) 400g'  '양파 1/2개'  '당근 1/2개'  '대파 1개'  '버섯류(생략가능) 한줌'  '참기름 1큰술'  '통깨 1큰술'  '소금 약간'  '후춧가루 약간'  '간장 2큰술'  '깨소금 1작은술'] 조리 과정은 다음과 같습니다: ['Step 1: 쇠고기는 1~2시간 정도 물에 담가 핏물을 뺀 후 찬물에 넣고 푹 삶아 결대로 찢어 준비하고  삶은 물은 따로 담아두었다가 육수로 사용한다 '  'Step 2: 대파는 7cm 길이로 썰어 끓는 물에 살짝 데쳐놓는다 '  'Step 3: 양파와 당근은 채썰어 소금에 절여놓고  실파는 4cm 길이로 썰어놓는다 '  'Step 4: 찢어놓은 쇠고기에 양념한 쇠고기와 야채를 넣어 고루 버무린다 '  'Step 5: 그릇에 육수를 담아 참기름과 통깨를 뿌린 후 마무리한다 ']
양파가 들어간 음식,0,양파를 만들기 위해 필요한 재료입니다: ['양파 3개'  '굵은소금 약간'  '통깨 약간'  '생강 1쪽'  '팔각2개'  '간장컵'  '식초배합초'  '설탕1큰술'  '물3큰술'  '깨소금1큰술'] 조리 과정은 다음과 같습니다: ['Step 1: 양파는 껍질을 벗기고 깨끗이 씻어 4등분하고  굵은소금  생강  파는 어슷썰기한다 '  'Step 2: 냄비에 분량의 양념 재료를 넣고 끓여 조림장을 만든다 '  'Step 3: 양파  굵은소금  생강  파는 길이대로 썰어 준비한다 '  'Step 4: 냄비에 조림장을 넣고 끓으면 삶은 양파와 국물을 분리한다 '  'Step 5: 양파가 말랑말랑해질 때까지 조려 상에 낸다 ']
쇠고기 장조림,0,쇠고기 장조림을 만들기 위해 필요한 재료입니다: ['쇠고기(사태) 400g'  '계란 4개'  '대파 1/2뿌리'  '마늘 1통'  '생강 1쪽'  '물 4컵'  '홍고추 2개'  '진간장 1컵'  '설탕 1/4컵'  '참기름 약간'] 조리 과정은 다음과 같습니다: ['Step 1: 쇠고기는 큼직하게 토막 낸 후 기름기와 힘줄을 없앤다 '  'Step 2: 마늘은 통으로 준비하고 생강은 얇게 저민다  홍는 어슷하게 썰어 씨를 털어낸다 '  'Step 3: 계란은 삶아 찬물에 담갔다가 껍질을 벗긴다  당근은 손질하여 도톰하게 반달모양으로 썰어낸다 '  'Step 4: 냄비에 쇠고기와 마늘  생강을 넣고 잠길 정도로 물을 부어 끓이다가 불을 줄여 익힌다 '  'Step 5: 국물의 1/3쯤 졸면 진간장과 설탕을 넣고 약한 불에서 계속 졸이다가 조림간장이 반으로 줄면 준비한 계란  당근  홍고추를 넣는다 '  'Step 6: 계란은 주걱으로 굴려가며 간이 고루 배게 한다  상에 낼 때는 깨소금을 뿌린다 ']
장조림,0,장조림을 만들기 위해 필요한 재료입니다: ['장조림을 1컵'  '쇠고기(우둔 또는 홍두깨살): 400g(1근)'  '깐마늘: 20개'  '꽈리고추: 20개'  '물: 6컵'  '파: 1대'  '마늘: 6쪽'  '양파: 1/2개'  '통후추: 10알'  '물: 4컵'  '진간장: 1/2컵'  '맛술: 4큰술'  '설탕: 2큰술'  '후춧가루: 약간'] 조리 과정은 다음과 같습니다: ['Step 1: 쇠고기는 찬물에 30분~1시간 정도 담가 핏물을 빼주세요  꽈리고추는 깨끗이 씻어 꼭지를 떼고 포크로 구멍을 내주세요 '  'Step 2: 냄비에 고기 삶는 물 재료를 넣어 끓이다가  국물이 끓으면 고기를 넣고 중불에서 30분 정도 삶아 건져주세요  고기 삶은 물은 버려주세요 '  'Step 3: 냄비에 조림양념 재료를 넣고 끓으면 삶은 고기를 넣고 15분 정도 중약불에서 끓여주세요  (tip  익은 고기를 양념에 넣고 끓여야 고기가 질겨지지 않아요)'  'Step 4: 마늘을 넣어 10분 정도 더 끓이고  꽈리고추를 넣어 3분 정도 더 끓인 후 불을 꺼주세요 '  'Step 5: 장조림은 한 김 식힌 후 그릇에 담아 보관해주세요 '  'Step 6: 장조림 고기는 미리 찢어 두지 않고  먹을 때 마다 결대로 먹기 좋게 찢어 내면 간이 세지지 않게 보관할 수 있답니다 ']
꽈리고추 깐마늘,2,"챗봇: 요리명 기반, 혹은 재료명 기반으로 질문을 해주세요. 그 외 질문은 처리할 수 없습니다.."
"멸치, 마늘, 물",1,모든 재료가 포함된 요리: 오징어섞어찌개  삼겹살김치말이찜  오징어섞어찌개
오징어섞어찌개 ,1,재료가 가장 많이 포함된 요리: 콩나물버섯덮밥
핏물,1,재료가 들어간 요리 중에서 추천할 만한 것이 있나요 <unused1><sys> 재료가 가장 많이 포함된 요리: 건포도찹쌀단자
홍고추,1,재료가 가장 많이 포함된 요리: 깐풍 두부 튀김 덮밥  홍어찜  어향 소고기 말이
피자,1,재료가 가장 많이 포함된 요리: 삼겹살 배추 술찜   원소병  유자 삼치조림
페페로니 피자,1,재료가 가장 많이 포함된 요리: 복숭아토르테  유자 삼치조림  삼겹살 배추 술찜
갈비 장조림,0,갈비 장조림을 만들기 위해 필요한 재료입니다: ['갈비: 1 4kg'  '무: 1⁄4개 (400g)'  '표고버섯: 2개'  '마늘: 5쪽'  '양파: 1개'  '대파: 1⁄2대'  '생강: 1쪽'  '통후추: 10알'  '물: 1컵'  '진간장: 2큰술'  '갈은 배: 1⁄3개'  '맛술: 4큰술'  '설탕: 2큰술'  '올리고당: 2큰술'  '후춧가루: 약간'  '생강가루: 약간'  '맛술: 1큰술'  '간장: 1큰술'  '물엿: 1큰술'  '설탕: 1큰술'  '참기름: 1큰술'  '후춧가루: 약간'] 조리 과정은 다음과 같습니다: ['Step 1: 갈비는 기름을 떼고 1시간 이상 찬물에 담가 핏물을 빼주세요  냄비에 갈비가 잠길 정도의 물과 국물 밑간 재료를 넣고 물이 끓으면 10~15분 정도 삶아 찬물에 씻어주세요 '  'Step 2: 무는 나박 썰기 하고 표고버섯은 한입 크기로 썰어주세요  양파는 채를 썰어주세요  마늘은 편으로 썰고 대파는 굵게 다져주세요  생강은 껍질을 벗겨주세요 '  'Step 3: 냄비에 갈비와 국물 밑간 재료를 넣고 팔팔 끓인 후 식혀주세요 '  'Step 4: 국물 재료와 기름을 건져낸 후 썰은 무와 표고버섯  양파를 넣어 5분 정도 끓여주세요  (tip 냄비의 크기에 따라 시간을 조절해 주세요 )'  'Step 5: 무가 익으면 양념 재료를 넣어 5분 정도 끓여 완성해 주세요 '  'Step 6: 맛있게 즐겨주세요 ']
깐풍기,0,깐풍기를 만들기 위해 필요한 재료입니다: ['닭다리살 정육350g'  '식용유4컵'  '고추기름2큰술'  '대파 흰 부분1대'  '마늘5알'  '홍고추2개'  '청양고추3개'  '양파12개'  '청주2큰술'  '소금1작은술'  '후춧가루약간'  '전분70g'  '물40g'  '달걀 흰자1개 분량'  '간장1큰술'  '맛술3큰술'  '물2큰술'  '식초2큰술'  '설탕1큰술'  '올리고당1큰술'  '굴소스1큰술'  '생강가루2꼬집'] 조리 과정은 다음과 같습니다: ['Step 1: 닭다리살은 한입 크기로 썰어 청주  소금  후춧가루를 뿌려 10분간 재워주세요 '  'Step 2: 대파와 마늘  양파는 굵게 다지고 홍고추  청고추 는 씨를 빼고 송송 썰어주세요  볼에 소스 재료를 넣고 섞어주세요 '  'Step 3: 재워둔 닭다리살의 물기를 키친타월로 닦아 볼에 담고 반죽재료를 넣어 섞어주세요 '  'Step 4: 냄비에 식용유를 넣고 9단에서 5분 30초 가열해 주세요 '  'Step 5: 5단으로 줄인 후 튀김옷을 입힌 닭고기를 넣어 5분간 튀겨주세요 튀겨낸 닭고기는 채반에서 기름을 빼고 한 김 식혀주세요    tip  닭고기를 한번에 많이 넣을 경우 기름의 온도가 급격히 떨어지니 2~3번에 나눠 넣어 튀기는것이 좋아요'  'Step 6: 팬에 고추기름을 두르고 5단에서 대파와 마늘을 넣고 2분간 볶아주세요 '  'Step 7: 양파와 고추를 넣고 5단에서 1분간 볶아주세요 '  'Step 8: 소스를 붓고 7단에서 1분간 끓여주세요 '  'Step 9: 튀겨둔 닭다리살을 넣고 7단에서 1분간 볶아주세요 '  'Step 10: 완성된 깐풍기를 접시에 담아 통깨를 뿌려 맛있게 즐겨주세요 ']
"쪽파, 대파, 양파",0,쪽파김치를 만들기 위해 필요한 재료입니다: ['쪽파(깐쪽파): 1단(600g)'  '멸치액젓: 1/2컵'  '고춧가루: 7큰술'  '매실청: 1큰술'  '설탕: 1큰술'  '다진마늘: 1큰술'  '찹쌀가루: 1+1/2큰술'  '멸치 다시육수: 1컵'] 조리 과정은 다음과 같습니다: ['Step 1: 찹쌀풀재료를 잘 풀어준 후 냄비에 넣어 중불에서 저어가며 풀고 기포가 올라오면서 농도가 나면 불을 끄고 식혀주세요 '  'Step 2: 쪽파는 다듬어 깨끗이 씻고 멸치액젓을 뿌리쪽에 부어 20분정도 살짝 절여주세요 '  'Step 3: 절인 쪽파를 체에 밭쳐 건지고 남은 액젓물에 식힌 찹쌀풀과 양념재료를 넣고 고루 섞어 김치양념을 만들어주세요 '  'Step 4: 쪽파에 김치양념을 뿌리쪽부터 잎쪽으로 고루 펴 발라주세요 '  'Step 5: 김치통에 담고 한나절 실온에 두었다가 냉장보관 해주세요 ']
쪽파랑 대파랑 ,0,쪽파랑 대파랑 땡초장을 만들기 위해 필요한 재료입니다: ['쪽파: 두 줌'  '멸치 다시마 육수: 9컵'  '식용유: 약간'  '간장: 1큰술'  '설탕: 1⁄2큰술'  '매실청: 1큰술'  '다진 마늘: 1작은술'] 조리 과정은 다음과 같습니다: ['Step 1: 쪽파는 다듬어 깨끗이 씻고  멸치는 내장을 제거하여 냄비에 넣고 약불에서 5분간 끓여주세요 '  'Step 2: 분량의 재료를 골고루 섞어서 양념장을 만들어주세요 '  'Step 3: 팬에 기름을 약간 두르고 양념장을 넣어 볶다가 멸치  쪽파를 넣고 한소끔 끓여주세요 '  'Step 4: 쪽파가 부드럽게 익으면 대파  쪽파  양념장을 넣고 국물을 부어 마무리해주세요 '  'Step 5: 완성된 요리를 그릇에 담아 마무리해주세요 ']
김치 라면,0,김치 라면을 만들기 위해 필요한 재료입니다: ['라면 4개'  '김치 200g'  '배추김치 1/4포기'  '깻잎 10장'  '대파 1/2뿌리'  '라면스프 1/2개'  '다시마 10g'  '굵은멸치 약간'  '양파 1/2개'  '고춧가루 1작은술'] 조리 과정은 다음과 같습니다: ['Step 1: 김치는 속을 털어내고 국물을 짠 후 2cm 두께로 채썬다 '  'Step 2: 배추김치는 속을 털어내고 3cm 길이로 썬다 '  'Step 3: 대파는 어슷썰고 깻잎은 1cm 길이로 썰고 대파는 어슷썬다 '  'Step 4: 냄비에 분량의 육수 재료를 넣고 끓인다 '  'Step 5: 국물이 끓으면 라면스프를 넣어 간을 맞춘다 '  'Step 6: 라면과 김치를 넣어 끓이다 면이 익으면 라면스프를 넣어 섞고 불에서 내린다 ']
한식 아무거나,0,한식 무조림을 만들기 위해 필요한 재료입니다: ['무: 1/3개'  '양파: 1개'  '대파: 1대'  '붉은고추: 1개'  '청양고추: 1개'  '다시마 멸치육수: 2+1/2컵'  '된장: 3큰술'  '고춧가루: 1큰술'  '고추장: 1큰술'  '다진 마늘: 1큰술'  '생강즙: 1/2큰술'  '참기름: 1큰술'  '설탕: 1/2큰술'  '후춧가루: 약간'] 조리 과정은 다음과 같습니다: ['Step 1: 무는 2센치 두께로 동그랗게 자른 후 모서리를 다듬고 양파는 굵게 채를 썰어주세요  대파와 붉은고추  청양고추는 어슷하게 썰고 볼에 양념장 재료를 넣고 섞어주세요 '  'Step 2: 냄비에 무를 깔고  다시마 멸치육수와 된장을 넣어 5분 정도 끓여주세요 '  'Step 3: 무가 익으면 양념장을 풀고 대파  붉은고추  청양고추를 넣고 한소끔 끓여주세요 '  'Step 4: 무가 익으면 맛있게 즐겨주세요 ']
열무김치,0,열무김치를 만들기 위해 필요한 재료입니다: ['열무 2단'  '풋배추 1단'  '실파 50g'  '청고추 3개'  '홍고추 13개'  '물 18컵'  '밀가루 2큰술'  '소금 1/2컵'  '마늘 10쪽'  '생강 1쪽'] 조리 과정은 다음과 같습니다: ['Step 1: 열무와 무는 흐르는 물에 깨끗이 씻어 다듬어 4~5cm 길이로 썬다  큰 그릇에 열무와 풋배추를 섞이지 않게 넣고 소금을 뿌려 1시간 정도 절인다 '  'Step 2: 실파는 4cm 길이로 썰고 청고추는 어슷썰고 씨를 대충 털어낸다 '  'Step 3: 냄비에 10컵의 물을 붓고 밀가루 2큰술을 넣어 중불에서 풀을 쑤어 식혀 놓는다 '  'Step 4: 홍고추는 물에 불려 반으로 가르거나 어슷썰어 씨를 털어내고 분마기에 조금씩 넣어 방망이로 곱게 갈아 놓는다 '  'Step 5: 식힌 밀가루풀에 분량의 물을 붓고 곱게 간 홍고추  다진 마늘  생강  청고추를 넣는다 '  'Step 6: 국물을 준비한 뒤 싱거우면 소금으로 간한다 '  'Step 7: 절여진 열무와 배추는 깨끗이 씻어 물기를 뺀 후 김칫국에 적셔 단지에 담는다  차곡차곡 담은 단지에 남아 있는 국물을 충분하게 붓는다 ']
안녕?,2,"챗봇: 요리명 기반, 혹은 재료명 기반으로 질문을 해주세요. 그 외 질문은 처리할 수 없습니다.."
이제 되는구나?,1,재료가 가장 많이 포함된 요리: 돼지맥적구이
돼지고기가 들어간 음식,0,돼지고기오징어쌈밥을 만들기 위해 필요한 재료입니다: ['율무밥: 1/2공기'  '돼지고기(다진 것): 50g'  '오징어(손질한 것): 1/4마리'  '양배추잎: 1장'  '깻잎: 6장'  '포도씨유: 약간'  '고춧가루: 2작은술'  '고추장: 1작은술'  '청주: 1작은술'  '올리고당: 1작은술'  '다진 마늘: 1/2작은술'  '간장: 1/2작은술'  '후춧가루: 약간'] 조리 과정은 다음과 같습니다: ['Step 1: 다진 돼지고기는 종이타월에 감싸 핏물을 제거하세요 '  'Step 2: 양배추 잎은 잘게 다져주세요 '  'Step 3: 오징어는 끓는 물에 살짝 데친 후 잘게 다져주세요 '  'Step 4: 양념 재료를 볼에 모두 넣어 고루 섞어주세요 '  'Step 5: 다진 돼지고기와 오징어  양배추 잎을 한데 넣고 STEP4의 양념을 넣어 고루 섞은 후 20분 정도 재워두세요 '  'Step 6: 팬에 포도씨유 또는 물을 살짝 두르고 STEP5를 넣어 볶아주세요 '  'Step 7: 돼지고기오징어 볶음에 율무밥을 넣어 고루 섞어주세요 '  'Step 8: 랩 위에 깻잎을 올리고 볶음밥을 올린 후 동그랗게 뭉쳐주세요  (흩어지기 쉬운 재료이므로 랩을 이용해 모양을 잡고  그대로 도시락에 싸 먹기 직전에 풀러 한입에 드세요 )']
양식 추천,3,"비건 참나물 페스토 파스타, 시금치 파스타, 시금치 파스타은(는) 어떠세요? 
궁금하시면 음식의 재료나 레시피도 알려드릴게요"
참나물 페스토 파스타 알려줘,0,참나물 페스토 파스타를 만들기 위해 필요한 재료입니다: ['참나물 페스토 3큰술'  '스파게티면 2줌 (160g)'  '마늘 3쪽'  '면수 3⁄4컵'  '소금 약간'  '후춧가루 약간'  '올리브오일 (엑스트라버진) 4큰술'  '참나물 반줌 (40g)'  '구운 잣 15g'] 조리 과정은 다음과 같습니다: ['Step 1: 끓는 물에 약간의 소금을 넣고 참나물을 살짝 삶아 물기를 빼고 먹기 좋게 썰어주세요  잣은 종이를 깔고 곱게 다지고 마늘은 편으로 썰어주세요 '  'Step 2: 끓는 물에 스파게티 면을 넣고 6분간 삶아낸 후 면은 채반에 건지고  면수는 따로 덜어 주세요   (tip 스파게티 면은 포장지에 적힌 조리시간 보다 1분정도 덜 삶아 삶아주세요 )'  'Step 3: 달군 팬에 올리브유 3큰술을 두르고 마늘을 넣어 약한 불에서 노릇하게 볶아주세요  '  'Step 4: 볶은 마늘에 스파게티 면과 참나물  면수를 넣어 볶은 후 불을 끄고 참나물 페스토와 잣가루 (1⁄2분량)  약간의 소금과 후춧가루를 넣어 간을 맞춰주세요   (tip 기호에 따라 페스토 양을 가감하고 페스토에 열이 가해지면 색이 탁해지기 때문에 불 위에서 볶지 않고 불을 끄고 섞어주세요 )'  'Step 5: 접시에 참나물 페스토 파스타를 담고 올리브유 1큰술을 두른 후 기호에 따라 잣가루와 후춧가루를 뿌려 맛있게 즐겨주세요 ']
