Type,Name,Ingredients,Steps
한식,미역냉국,"['불린미역 2컵', '오이 1/2개', '물 10컵', '대파 1/2뿌리', '다진마늘 1/2작은술', '깨소금 약간', '소금 약간', '고춧가루 약간', '간장 2큰술']","['Step 1: 미역은 줄기를 떼어 티를 골라낸 다음 찬물에 담가30분 정도 불린다.', 'Step 2: 불린 미역을 깨끗이 씻어 손으로 잘게 찢은 다음 끓는 물에 재빨리 데쳐 물기를 빼놓는다.', 'Step 3: 오이는 소금에 비벼 씻어 가늘게 채썰어 찬물에 잠깐 담가 건진다.', 'Step 4: 대파 흰부분만 다듬어 씻은 다음 반으로 갈라 가늘게 채썬다.', 'Step 5: 큰 그릇에 데친 미역을 담고 분량의 양념 재료를 넣어 무쳐준다.', 'Step 6: 양념한 미역에 맛이 배어들면 차갑게 준비한 미역 우린물을 붓고 채썬 오이와 대파를 넣고 차게 먹는다.']"
한식,미역완자국,"['불린미역 200g', '찹쌀가루 1컵', '쇠고기(우둔) 80g', '물 10컵', '다진마늘 1큰술', '국간장 1큰술', '참기름 2작은술', '소금 약간']","['Step 1: 말린 미역은 찬물에 담가 30분정도 불렸다가 주물러 씻어 물기를 빼고 먹기 좋은 길이로 썬다.', 'Step 2: 찹쌀은 씻어 한시간정도 불렸다가 가루로 빻은 다음 찹쌀가루 1컵에 따뜻한물 3컵을 넣고 익반죽하여 새알 크기로 완자를 빚어 팔팔 끓는물에 넣는다. 완자가 익어 떠오르면 건져 찬물에 담갔다가 건져서 식혀 놓는다.', 'Step 3: 쇠고기는 기름기 없는 살코기로 준비해 얄팍하고 작게 저며썬다.', 'Step 4: 냄비에 참기름을 살짝 두른 뒤 쇠고기를 볶다가 고기가 익으면 준비해 놓은 미역을 넣고 같이 볶는다.', 'Step 5: 어느 정도 볶아지면 물 6컵을 붓고 한소끔 끓인 뒤 다진 마늘을 넣어 더 끓인다.', 'Step 6: 팔팔 끓는 국물에 완자를 넣고 끓이다가 완자가 떠오르면 국간장으로 간을 하고 기호에 따라 소금으로 간을 한다.']"
한식,배추속댓국,"['배추(속대) 200g', '무 1/4개', '쇠고기(사태) 60g', '물 8컵', '대파 1/2뿌리', '식용유 약간', '고추장 2작은술', '된장 2큰술', '소금 약간', '다진파 1작은술', '다진마늘 1작은술', '참기름 1작은술', '깨소금 1작은술', '후춧가루 약간']","['Step 1: 배추는 속대로 준비하여 씻어서 칼로 길이로썬다. 무는 넙적넙적하게 썬다.', 'Step 2: 쇠고기는 채썰어 양념에 버무린다. 굵은파는 어슷썬다.', 'Step 3: 냄비에 식용유를 두르고 양념한 쇠고기를 넣어 볶는다.', 'Step 4: 물을 넣고 된장과 고추장을 체에 걸러 푼다. 국물이 끓으면 배추와 무를 넣고 푹 끓인다.', 'Step 5: 굵은 파를 넣고 마늘을 넣어 끓여 소금으로 간을 맞춘다.']"
한식,부추재첩국,"['부추 1/2단', '재첩 100g', '물 3컵', '정종 1큰술', '다진마늘 1/2작은술', '소금 약간', '후춧가루 약간']","['Step 1: 부추는 밑동을 잘라내고 깨끗하게 씻어 5cm 길이로 준비한다.', 'Step 2: 재첩은 맹물에 담가 해감을 토하게 한 뒤 깨끗하게 씻는다.', 'Step 3: 해감한 재첩에 다시마물을 붓고 한소끔 끓이다가 재첩의 입이 벌어지면 깨끗한 거즈에 걸러 국물은 따로 둔다.', 'Step 4: 냄비에 따로 준비한 재첩국물을 붓고 끓이다가 정종과 다진 마늘을 넣고 소금으로 간을 마무리한다.', 'Step 5: ④가 한소끔 끓어 오르면 건져둔 재첩과 손질해둔 부추를 넣고 불에서 내린다.']"
한식,북어국,"['통북어 2마리', '콩나물 40g', '두부 1/2모', '계란 2개', '대파 1뿌리', '물 8컵', '홍고추 1개', '다진마늘 2작은술', '소금 약간', '후춧가루 약간', '참기름 약간']","['Step 1: 잘 마른 황태를 골라 방망이로 두드려 부드러워지면 물에 불렸다가 잘 다듬어 5cm 길이로 자른 뒤 냄비에 물 4컵을 붓고 끓여 북어는 건져서 손으로 찢는다.', 'Step 2: 콩나물은 다듬어 씻고 두부는 4cm 길이로 길게 썬다.', 'Step 3: 홍고추와 굵은 파는 어슷썬다.', 'Step 4: 찢어놓은 북어를 그릇에 담아 소금과 참기름을 넣고 양념한 후 계란 2개를 넣어 고루 섞는다.', 'Step 5: 북어국물에 콩나물과 홍고추를 넣고 끓이다가 계란물에 섞은 북어를 한 숟가락씩 넣고 소금, 후춧가루로 간한다.', 'Step 6: 북어가 떠오르면 두부와 파, 다진 마늘을 넣고 살짝 끓인 후 불에서 내린다.']"
한식,사골우거지탕,"['사골 300g', '쇠고기(사태) 200g', '우거지 200g', '대파 1뿌리', '홍고추 1개', '된장 2큰술', '다진마늘 2큰술', '고춧가루 약간']","['Step 1: 사골은 찬물에 담가 핏물을 뺀 후 냄비에 물을 붓고 끓이다가 첫 물은 따라버리고 다시 물을 부어 끓인다.', 'Step 2: 사태는 덩어리째 핏물을 뺀 후 ①에 같이 넣고 푹 익힌다.', 'Step 3: 우거지는 끓는 물에 소금을 넣고 푹 삶은 후 찬물에 담가 냄새를 우려낸 뒤 물기를 꼭 짜고 5cm 폭으로 썰고 고기는 건져서 얄팍하게 저민다.', 'Step 4: ③에 된장, 마늘을 넣어 골고루 무친다.', 'Step 5: 뽀얗게 우러난 사골 국물을 4컵 정도 냄비에 넣고 ④를 넣어 한소끔 끓으면 어슷하게 파, 고추를 넣고 소금으로 간을 맞춘 다음 고춧가루를 조금 넣는다.']"
한식,사골탕,"['사골 500g', '쇠고기(양지) 200g', '물 20컵', '무 1/4개', '대파 1뿌리', '마늘 3쪽', '생강 1쪽', '후춧가루 약간', '소금 약간', '진간장 1큰술', '다진파 1큰술', '다진마늘 1/2큰술']","['Step 1: 사골은 토막내어 찬물에 1시간 정도 담그고, 양지머리도 덩어리째 찬물에 30분정도 담가 핏물을 뺀다.', 'Step 2: 무는 큼직하게 토막을 낸다. 대파는 10㎝ 길이로 썰고 마늘과 생강은 통으로 준비한다.', 'Step 3: 냄비에 물을 부어 끓으면 사골을 넣어 끓어오르면 처음 끓인 물은 따라 버린다.', 'Step 4: 냄비에 사골과 물을 넣어 센불에서 끓인 뒤 양지머리, 대파, 마늘, 생강을 넣어 끓인다. 1시간 정도 끓인 후 무를 넣고 푹 끓인다. 끓이는 도중에 떠오르는 기름과 거품을 걷어낸다.', 'Step 5: 양지머리가 푹 익고 무가 익었으면 대파와 함께 건진다.', 'Step 6: 뽀얀 국물이 우러날 때까지 푹 끓인 뒤 마늘과 생강을 건지고 체에 밭쳐 찌꺼기를 거른다.', 'Step 7: 양지머리와 무는 납작하게 썰어 양념하여 국에 넣어 끓인다.', 'Step 8: 그릇에 담고 대파 썬 것과 소금, 후춧가루를 곁들여 낸다.']"
한식,삼계탕,"['닭고기(영계) 2마리', '찹쌀 1/2컵', '마늘 4쪽', '대추 4개', '생강 1쪽', '물 8컵', '수삼 2뿌리', '대파 1뿌리', '소금 약간', '후춧가루 약간']","['Step 1: 닭은 내장을 제거하여 깨끗이 씻고, 찹쌀은 씻어 1시간 정도 물에 불린 후 건진다.', 'Step 2: 대추는 돌려 깎아 씨를 빼고 수삼은 씻어 잔뿌리를 제거한다.', 'Step 3: 닭 속에 찹쌀, 마늘, 대추, 수삼을 넣는다.', 'Step 4: 왼쪽 다리 안쪽에 칼집을 넣어 그 사이에 오른쪽 다리를 넣어 꼬아준다.', 'Step 5: 생강은 얇게 편 썰어 준비한 후 냄비에 닭과 대파, 생강, 물을 넣어 끓인다.', 'Step 6: 센 불에서 끓인 후 불을 줄여 40분 정도 푹 고아준다.', 'Step 7: 닭이 익으면 닭은 꺼내고 국물은 식혀 면보에 걸러 기름기를 제거한다.', 'Step 8: 냄비에 닭과 ⑦의 국물을 넣어 뜨겁게 데운 후 그릇에 담아 낸다.']"
한식,생태국,"['생태 1마리', '미나리 50g', '콩나물 50g', '무 1/4개', '홍고추 1개', '쌀뜨물 10컵', '마늘 2쪽', '소금 약간', '후춧가루 약간']","['Step 1: 생태는 씻어 내장을 빼고 비늘을 긁은 뒤 다시 씻어 5cm 길이로 토막내어 소금을 살짝 뿌려둔다.', 'Step 2: 콩나물은 뿌리를 떼고 무는 0.5cm 두께로 얄팍하게 나박썬다. 홍고추는 어슷썰어 씨를 털고 미나리는 줄기만 4cm 길이로 썬다.', 'Step 3: 마지막에 씻은 쌀뜨물을 받아 냄비에 붓고 센불에서 끓이다가 손질한 생태를 넣는다.', 'Step 4: 국물이 끓어 생태가 익으면 무와 콩나물을 넣고 뚜껑을 덮은채 한소끔 끓인다.', 'Step 5: 거의 끓었을 때 홍고추와 다진 마늘, 미나리를 넣고 소금과 후춧가루로 간 한 뒤 더 끓이다가 미나리가 살짝 숨이 죽으면 불에서 내린다.']"
한식,생태매운탕,"['생태 1마리', '바지락 50g', '무 50g', '호박 30g', '두부 50g', '팽이버섯 1/2봉지', '미나리 50g', '청고추 1/2개', '홍고추 1/2개', '대파 1/2뿌리', '멸치다시물 3컵', '소금 약간', '후춧가루 약간', '진간장 약간', '고춧가루 3큰술', '다진마늘 3큰술', '양파즙 2큰술', '무즙 2큰술']","['Step 1: 생태는 비늘을 긁어내고 지느러미와 내장을 제거한 뒤 깨끗이 씻어 토막낸다. 머리 부분도 버리지 말고 함께 끓인다.', 'Step 2: 바지락 은 모래가 많기 때문에 소금물에 담가 해감시킨 후 씻는다.', 'Step 3: 무, 두부, 호박은 납작 썰어 준비한다.', 'Step 4: 팽이버섯은 끝부분만을 자른 뒤 흐르는 물에 씻어 적당하게 갈라두고 미나리는 다듬어 소금물에 담가 지저분한 것들을 제거한 뒤 깨끗이 씻어 6~7cm 길이로 썬다.', 'Step 5: 청고추, 홍고추는 어슷썰어 씨를 털어낸다. 대파는 다듬어 큼직하게 어슷썬다.', 'Step 6: 고춧가루에 양파즙, 무즙, 조미술, 간장, 다진 마늘, 다진 생강, 후춧가루를 넣어 찌개 양념장을 만든다.', 'Step 7: 냄비에 조개를 깔고 생선과 채소를 담은 다음 멸치 다시마 국물을 붓고 고춧가루 양념장을 풀어 끓인다.', 'Step 8: 생선이 충분히 익으면 미나리, 팽이버섯을 넣고 끓이면서 국간장, 소금, 후춧가루로 간을 맞추고 거품을 걷어낸다.']"
한식,설렁탕,"['소(잡뼈) 300g', '사골 1개', '도가니 1개', '양지머리 600g', '파 1뿌리', '마늘 1통', '밀국수 100g', '물 20컵', '소금 약간', '후춧가루 약간']","['Step 1: 토막낸 쇠뼈와 사골은 찬물에 1~2시간 담가서 핏물을 빼고 도가니와 양지머리는 덩어리째 씻어놓는다.', 'Step 2: 큰 솥에 쇠뼈와 사골을 넣고 물을 넉넉히 부어 센불에서 끓이다가 국물에 검은색이 돌고 거품이 나면 검은 물을 따라 버리고 다시 물 20컵을 부어 끓인다.', 'Step 3: 끓는 사골국물에 도가니와 양지머리를 덩어리째 넣고 파 1뿌리와 통마늘 1통을 넣어 뚜껑을 연 채 끓인다. 팔팔 끓어오르면 불을 줄이고 뭉근히 푹 끓인다.', 'Step 4: 도가니가 푹 물러지면 건져 내 작은 토막으로 썰고 양지머리는 저며썰어 놓는다.', 'Step 5: 끓는 물에 국수를 삶아 찬물에 행군 다음 체에 건져 놓는다.', 'Step 6: 물기빠진 국수를 끓는 국에 담가 따뜻하게 데운 다음 뚝배기에 담고 그 위에 고기를 얹어 국물을 붓는다. 상에 낼 때는 소금과 후춧가루, 송송 썬 파를 그릇에 담아낸다.']"
한식,쇠고기무국,"['쇠고기(양지) 200g', '무 200g', '물 6컵', '대파 1대', '마늘 2쪽', '실파 4뿌리', '국간장 2작은술', '진간장 1큰술', '다진파 1큰술', '다진마늘 1/2큰술', '참기름 1작은술', '후춧가루 약간', '소금 약간']","['Step 1: 양지머리는 덩어리째 30분 정도 찬물에 담가 핏물을 뺀다.', 'Step 2: 무는 큼직하게 토막 낸다. 대파는 10㎝길이로 썰고 마늘은 통으로 준비한다.', 'Step 3: 실파는 송송 썬다.', 'Step 4: 냄비에 양지머리, 대파, 마늘, 물을 넣어 끓인다.', 'Step 5: 국물이 끓으면 무를 넣고 불을 줄이고 끓이면서 떠오르는 거품은 걷어 낸다.', 'Step 6: 쇠고기와 무가 익으면 건져 쇠고기는 결대로 찢어 양념한다.', 'Step 7: 무는 납작하게 썰어 양념을 넣고 버무린다. 육수는 식혀 기름기를 걷어 낸다.', 'Step 8: 냄비에 육수 4컵을 넣고 끓으면 쇠고기, 무를 넣어 끓인다.', 'Step 9: 국간장, 소금으로 간을 하고, 그릇에 담은 뒤 실파를 얹는다.']"
한식,시금치된장국,"['시금치 300g', '말린새우 30g', '된장 3큰술', '물 7컵', '다진마늘 1큰술', '소금 약간']","['Step 1: 시금치는 끓는 물에 소금을 약간 넣어 살짝 데쳐낸 뒤 찬물에 헹궈 물기를 짠다.', 'Step 2: 냄비에 말린새우, 물을 넣고 끓인다.', 'Step 3: 된장을 체에 걸러 푼다.', 'Step 4: 끓으면 시금치, 다진 마늘을 넣어 끓인 뒤 소금으로 간한다.']"
한식,아구탕,"['아구 1/2마리', '콩나물 50g', '고사리 한줌', '미나리 한줌', '깻잎 4장', '청고추 2개', '홍고추 1개', '대파 3뿌리', '물 5컵', '된장 2큰술', '다진마늘 1/2큰술', '고춧가루 약간', '후춧가루 약간']","['Step 1: 아구는 입 끝에 독이 있으므로 입 주위를 돌려가며 잘라내고 배를 갈라 내장을 뺀 다음 4cm 길이로 토막내어 칼집을 넣는다.', 'Step 2: 준비한 채소는 손질해 놓는다.', 'Step 3: 물 2컵에 된장 2큰술을 체에 내려서 풀고 물 3컵을 더 넣어 끓인 후 물이 끓어 오르면 손질한 아구, 콩나물, 고사리를 넣어 한소끔 더 끓인다.', 'Step 4: ③이 끓으면 느타리버섯, 고추, 다진 마늘, 고춧가루, 후춧가루를 넣어 양념한 후 한소끔 더 끓인다.', 'Step 5: 불에서 내리기 직전에 미나리와 깻잎을 넣는다.']"
한식,아욱국,"['아욱 200g', '쌀뜨물 5컵', '모시조개 10개', '대파 약간', '된장 2과1/2큰술', '멸치 4마리', '마늘 1/2큰술', '후춧가루 약간']","['Step 1: 아욱은 찬물에 소금으로 바락바락 문질러 씻고, 억센 줄기를 떼어낸다.', 'Step 2: 쌀뜨물에 멸치를 서너마리 넣고 물을 끓이다 된장을 풀고 한소끔 더 끓인다.', 'Step 3: 멸치를 건져내고 모시조개를 넣는다.', 'Step 4: 조개국물이 우러나고 국물이 한번 팔팔 끓으면 조개는 건져내고 아욱을 넣고 은근하게 끓인다.', 'Step 5: 아욱이 부드럽게 익으면 조개를 넣고 대파, 마늘을 넣고, 두부도 작게 썰어 넣어도 좋다.']"
한식,양배춧국,"['양배추 100g', '모시조개 1봉지', '실파 1뿌리', '된장 4큰술', '다진마늘 1큰술', '물 6컵', '다시마(10cm x 10cm) 1장', '멸치 한줌']","['Step 1: 양배추는 두꺼운 부분을 도려내고 가로 5㎝ 길이로 채썰고, 실파는 송송 썬다.', 'Step 2: 모시조개는 소금물에 담가 해감을 토하게 한다.', 'Step 3: 냄비에 물을 붓고 다시마와 멸치를 넣어 끓으면 불을 끄고 체에 면보를 깔아 건더기를 걸러내 다시물을 준비한다.', 'Step 4: 다시물에 된장을 풀어 다시 한번 끓인 다음 양배추, 모시조개를 넣고 다진 마늘을 넣어 한소끔 끓인다.', 'Step 5: 그릇에 담아 송송 썬 실파를 얹어 낸다.']"
한식,어묵국,"['어묵 150g', '대파 1뿌리', '홍고추 1개', '다시물 4컵', '소금 약간', '간장 2큰술', '맛술 1큰술', '청주 1큰술']","['Step 1: 어묵은 먹기 좋은 크기로 썰어 끓는 물에 데쳐낸다.', 'Step 2: 대파와 홍고추는 어슷썬다.', 'Step 3: 다시물에 간장, 맛술, 청주를 넣어 육수를 낸다.', 'Step 4: 육수가 끓으면 어묵, 대파, 홍고추를 넣고 소금으로 간을 한다.']"
한식,어묵꼬치,"['무 50g', '어묵 100g', '계란 1개', '물 4C', '멸치 100g', '다시마 1장', '간장 3Ts', '청주 2Ts', '겨자가루 1Ts', '소금 약간']","['Step 1: 다시물을 끓여 놓는다.', 'Step 2: 다시마는 표면에 묻은 분가루를 손질하여 ①의 국물에 넣고 같이 끓인 다음 체에 밭쳐 걸러 놓는다.', 'Step 3: 무, 당근은 큼직하게 썰어 살짝 삶고 계란도 반완숙하여 껍질을 벗긴다.', 'Step 4: 어묵은 먹기좋은 크기로 썰어 끓는물에 살짝 한 번 데쳐낸다.', 'Step 5: 꼬지에 ④의 어묵을 끼운다.', 'Step 6: 겨자는 따끈한 물로 잘 개어 끓는 냄비 뚜껑 위에 엎어 놓고 10분 정도 발효시켜서 다시 한 번 젓는다.']"
한식,오이냉국,"['오이 2개', '물 10컵', '대파 1대', '홍고추 1개', '물 4컵', '파 1작은술', '다진마늘 1작은술', '간장 3큰술', '식초 3큰술', '설탕 1큰술', '깨소금 약간', '고춧가루 약간', '소금 약간']","['Step 1: 오이는 굵은 소금으로 박박 문질러 씻은 뒤 채썰거나 얇게 통썰기 한다.', 'Step 2: 손질한 오이에 다진 파와 마늘, 고춧가루, 식초를 넣어 골고루 무쳐놓는다.', 'Step 3: 물 4컵을 끓였다 식힌 뒤 설탕 1큰술과 간장, 식초 2큰술씩, 소금 약간을 넣고 나머지 6컵의 생수를 넣어 냉국물을 만든다.', 'Step 4: 상에 낼 때에는 양념해 놓은 오이에 차갑게 식힌 냉국물을 붓고 깨소금을 살짝 뿌린다.']"
한식,우무콩냉국,"['우무 40g', '콩 500g', '오이 1/2개', '깨 2큰술', '잣 4큰술', '생수 2컵', '소금 약간']","['Step 1: 메주콩은 분량의 5배의 물을 붓고 반나절 정도 담가 불린다.', 'Step 2: 콩이 완전히 불면 냄비에 담아 물을 밥물 정도로 부어 뚜껑을 열고 삶는다.', 'Step 3: 콩이 끓기 시작하면 5분 정도 더 끓여 삶고, 찬물에 여러 번 헹궈준 뒤 양손으로 비벼가며 껍질을 벗기고 콩만 건져낸다.', 'Step 4: 믹서에 삶은 콩, 통깨, 잣을 넣어 생수를 부어가며 곱게 간 뒤 체에 걸러내고 국물만 받아 냉장고에 차게 두며 기호에 따라 소금으로 간한다.', 'Step 5: 우무는 1cm 두께로 채썰고, 오이는 곱게 채썬다.', 'Step 6: 그릇에 우무와 채썬 오이를 담고 ④의 콩국물을 부어낸다.']"
